address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Løvenskiolds gate 16,8950000,78,3.0,1985.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=254504512,114743,59.920801,10.712332,19/04/2023,5.0,Eier (Selveier),266,Oslo
Kreklingvegen 2,5120000,200,6.0,1998.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294018244,25600,63.722428,11.279244,19/04/2023,,Eier (Selveier),7606,Levanger
Gulsetmyra 34,4650000,241,7.0,1985.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299542766,19294,59.2119401,9.5677222,19/04/2023,,Eier (Selveier),3727,Skien
Riishellinga 1,4700000,206,,1977.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299542839,22815,59.23388,10.9238797,19/04/2023,,Eier (Selveier),1614,Fredrikstad
Biotittvegen,3190000,112,,2023.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=183436344,28482,58.590863,7.830278,19/04/2023,,Eier (Selveier),4735,Evje
Rosteds gate 4A,5990000,69,,1898.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=268825195,86811,59.919175,10.750619,19/04/2023,1.0,Eier (Selveier),178,Oslo
Bygdøy allé 37,4200000,35,1.0,1969.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299382484,120000,59.9171358,10.7096029,19/04/2023,8.0,Eier (Selveier),265,Oslo
Brøstanesveien 66 a,8500000,132,4.0,2022.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299542069,64393,60.392872,5.220386,19/04/2023,,Eier (Selveier),5178,Loddefjord
Vikaveien 23,9990000,197,5.0,1880.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299519765,50710,58.4465949,8.7491587,19/04/2023,,Eier (Selveier),4817,His
Lyrenveien 7,3200000,99,,1973.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=290583001,32323,59.2981167,11.1517153,19/04/2023,,Eier (Selveier),1734,Hafslundsøy
Teisenveien 3D,6200000,144,3.0,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=290719806,43055,59.918179,10.816271,19/04/2023,4.0,Eier (Selveier),664,Oslo
Nordre Hallsetveg 88 F,2690000,64,3.0,1957.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299527874,42031,63.3959169,10.3643987,19/04/2023,3.0,Andel,7023,Trondheim
Mannsverk 4,2790000,85,2.0,1958.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299539939,32823,60.353835,5.36689,19/04/2023,5.0,Aksje,5094,Bergen
Viggo Hansteens vei 23,5900000,220,7.0,1970.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=299522258,26818,59.9404176,10.9976796,19/04/2023,2.0,Eier (Selveier),1472,Fjellhamar
Rogalandgata 159,4490000,275,5.0,1919.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299471073,16327,59.4196459,5.2771028,19/04/2023,4.0,Eier (Selveier),5522,Haugesund
Skogsvingen 3,2790000,118,,2003.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299539898,23644,58.0398753,7.4506866,19/04/2023,,Eier (Selveier),4517,Mandal
Christian Krohgs gate 30,4200000,57,1.0,1903.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299420314,73684,59.915724,10.759578,19/04/2023,2.0,Andel,186,Oslo
Nygata 5,4190000,79,,2009.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299539675,53037,58.1492068,7.990544,19/04/2023,4.0,Andel,4612,Kristiansand S
Sundgata 16,5550000,191,,1955.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=295402086,29057,59.7782403,9.909503,19/04/2023,,Eier (Selveier),3303,Hokksund
Bregneveien 8A,19000000,209,7.0,1932.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=269448126,90909,59.956074,10.7342524,19/04/2023,1.0,Eier (Selveier),875,Oslo
Vestlisvingen 90,4265000,107,4.0,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=296096486,39859,59.96928,10.925583,19/04/2023,4.0,Eier (Selveier),969,Oslo
Bøgardsvegen 13,4400000,176,,1992.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299539181,25000,61.4501081,5.8437763,19/04/2023,,Eier (Selveier),6814,Førde
Rødbergveien 93,5225000,85,4.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=295076628,61470,59.944178,10.830136,19/04/2023,2.0,Andel,593,Oslo
Dag Hammarskjölds vei 90A,1615000,67,2.0,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293853663,24104,60.3573708,5.3002382,19/04/2023,1.0,Andel,5144,Fyllingsdalen
KONGSVEIEN 62,3500000,451,,1962.0,Andre,https://www.finn.no/realestate/homes/ad.html?finnkode=299533849,7760,68.8755742,17.836896,19/04/2023,2.0,Eier (Selveier),9350,Sjøvegan
Camilla Colletts gate 5F,3290000,49,2.0,1931.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298666870,67142,60.372397,5.346307,19/04/2023,2.0,Eier (Selveier),5052,Bergen
Ørpetveitvegen 102,2190000,99,5.0,1920.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299538771,22121,59.4031011,5.3381913,19/04/2023,,Eier (Selveier),5534,Haugesund
Bjørnheimveien 12D,9000000,228,7.0,2000.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=262367522,39473,59.941379,10.914047,19/04/2023,,Eier (Selveier),1086,Oslo
Gamle Kongevei 18 B,2750000,50,,1990.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299538543,55000,63.4346545,10.4214584,19/04/2023,2.0,Andel,7014,Trondheim
Paul Fjermstads veg 19 D,2350000,48,,1938.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299538546,48958,63.4204915,10.4231204,19/04/2023,2.0,Andel,7052,Trondheim
Oscar Kiærs vei 18,6690000,216,5.0,1958.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=282794707,30972,59.7102046,10.2654241,19/04/2023,,Eier (Selveier),3039,Drammen
Myrvangen 48,3990000,121,4.0,1980.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299421881,32975,59.7274364,10.1442722,19/04/2023,,Andel,3030,Drammen
Elisenbergveien 10,19500000,193,,1898.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299537840,101036,59.918343,10.701669,19/04/2023,3.0,Eier (Selveier),265,Oslo
Krunemyr 9,1350000,61,3.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299537808,22131,58.8192595,5.7578136,19/04/2023,1.0,Andel,4324,Sandnes
Gydas vei 74,7950000,139,,1986.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=295163418,57194,59.823551,10.813811,19/04/2023,,Eier (Selveier),1413,Tårnåsen
Sletteveien 4,3350000,147,4.0,1966.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299399363,22789,59.1367318,11.4006387,19/04/2023,2.0,Eier (Selveier),1785,Halden
Haugliveien 1A,6490000,209,6.0,1970.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299380515,31052,58.925661,5.722616,19/04/2023,,Eier (Selveier),4020,Stavanger
Kløvervegen 10A,2690000,133,3.0,1973.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=299470749,20225,59.1140183,9.6619087,19/04/2023,,Andel,3929,Porsgrunn
Vestengsletta 13B,2395000,96,3.0,2007.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299514335,24947,60.2690439,11.1805078,19/04/2023,2.0,Andel,2070,Råholt
Krunemyr 7,1600000,83,3.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299513270,19277,58.8198551,5.7575501,19/04/2023,2.0,Andel,4324,Sandnes
